column	7_2009
testVal	917
testVal	295
testVal	144
testVal	4185
testVal	683
testVal	13027
testVal	135
testVal	116
testVal	1335
testVal	4299
testVal	7467
testVal	339
testVal	4282
testVal	4083
testVal	997
testVal	6923
testVal	3386
testVal	361
testVal	292
testVal	1102
testVal	35
testVal	26190
testVal	1178
testVal	249
testVal	2041
testVal	178
testVal	10713
testVal	3187
testVal	419
testVal	1459
testVal	18875
testVal	319
testVal	189
testVal	1767
testVal	37847
testVal	83
testVal	763
testVal	4970
testVal	10722
testVal	500
testVal	1055
testVal	6510
testVal	562
testVal	1763
testVal	842
testVal	2349
testVal	382
testVal	1266
testVal	1398
testVal	223
testVal	105
testVal	3135
testVal	3306
testVal	1402
testVal	438
testVal	4730
testVal	1002
testVal	454
testVal	135
testVal	400
testVal	181
testVal	372
testVal	323
testVal	374
testVal	456
testVal	6659
testVal	258
testVal	13786
testVal	20318
testVal	13632
testVal	13890
testVal	69798
testVal	11213
testVal	22245
testVal	5586
testVal	2804
testVal	899
testVal	3422
testVal	44744
testVal	1250
testVal	5396
testVal	1147
testVal	55175
testVal	76
testVal	1317
testVal	542
testVal	589
testVal	1518
testVal	2554
testVal	1435
testVal	7256
testVal	3262
testVal	21720
testVal	3080
testVal	252
testVal	13154
testVal	380
testVal	4306
testVal	22962
testVal	1814
testVal	1819
testVal	466
testVal	17187
testVal	529
testVal	2515
testVal	193
testVal	149
testVal	2036
testVal	848
testVal	14646
testVal	1609
testVal	5679
testVal	1392
testVal	335
testVal	237
testVal	295
testVal	4345
testVal	2174
testVal	311
testVal	1548
testVal	1151
testVal	405
testVal	168
testVal	140
testVal	847
testVal	141
testVal	1309
testVal	23476
testVal	1443
testVal	15053
testVal	4511
testVal	1473
testVal	46736
testVal	2413
testVal	6241
testVal	12770
testVal	44
testVal	3657
testVal	156
testVal	744
testVal	268
testVal	1862
testVal	187
testVal	12013
testVal	3809
testVal	2624
testVal	15237
testVal	37
testVal	605
testVal	3026
testVal	1650
testVal	488
testVal	802
testVal	1830
testVal	13557
testVal	26562
testVal	2828
testVal	1313
testVal	2186
testVal	7731
testVal	180
testVal	8593
testVal	296
testVal	461
testVal	10746
testVal	685
testVal	32297
testVal	1018
testVal	1232
testVal	687
testVal	1019
testVal	5503
testVal	100
testVal	3433
testVal	812
testVal	387
testVal	376
testVal	604
testVal	559
testVal	1969
testVal	1125
testVal	2217
testVal	2937
testVal	266
testVal	417
testVal	9011
testVal	171
testVal	31011
testVal	1298
testVal	1289
testVal	370
testVal	322
testVal	12253
testVal	595
testVal	1697
testVal	13251
testVal	1901
testVal	2183
testVal	1659
testVal	1103
testVal	1596
testVal	28438
testVal	1208
testVal	282
testVal	1047
testVal	306
testVal	18003
testVal	264
testVal	39562
testVal	6183
testVal	283
testVal	2372
testVal	23054
testVal	3135
testVal	280
testVal	246
testVal	82
testVal	18519
testVal	1668
testVal	512
testVal	12736
testVal	1653
testVal	311
testVal	490
testVal	131
testVal	298
testVal	1749
testVal	3637
testVal	441
testVal	459
testVal	19813
testVal	3761
testVal	8274
testVal	642
testVal	353
testVal	32572
testVal	6922
testVal	7896
testVal	215
testVal	49247
testVal	629
testVal	1001
testVal	412
testVal	803
testVal	7404
testVal	367
testVal	7485
testVal	217
testVal	6564
testVal	578
testVal	4714
testVal	2211
testVal	13204
testVal	357
testVal	1683
testVal	53883
testVal	230
testVal	5293
testVal	325
testVal	944
testVal	593
testVal	561
testVal	16292
testVal	82
testVal	1537
testVal	330
testVal	735
testVal	1000
testVal	62092
testVal	860
testVal	3371
testVal	413
testVal	187
testVal	964
testVal	6297
testVal	435
testVal	944
testVal	1007
testVal	27835
testVal	175
testVal	494
testVal	5927
testVal	5598
testVal	712
testVal	402
testVal	660
testVal	550
testVal	498
testVal	2049
testVal	638
testVal	460
testVal	800
testVal	9550
testVal	1730363
testVal	284
testVal	39267
testVal	131
testVal	1010
testVal	15657
testVal	745
testVal	103
testVal	27440
testVal	31758
testVal	9899
testVal	151
testVal	1988
testVal	3450
testVal	9169
testVal	609
testVal	471
testVal	44562
testVal	1120
testVal	13683
testVal	119
testVal	48582
testVal	5520
testVal	2662
testVal	358
testVal	1452
testVal	1013
testVal	3081
testVal	1638
testVal	504
testVal	99
testVal	63
testVal	3410
testVal	175
testVal	425
testVal	552
testVal	729
testVal	7218
testVal	321
testVal	4753
testVal	26
testVal	950
testVal	528
testVal	13484
testVal	38595
testVal	625
testVal	3491
testVal	7411
testVal	24066
testVal	1401
testVal	373
testVal	113
testVal	1043
testVal	971
testVal	5650
testVal	29608
testVal	883
testVal	29507
testVal	331
testVal	490
testVal	392
testVal	19892
testVal	10287
testVal	319
testVal	6756
testVal	112
testVal	9152
testVal	2665
testVal	7310
testVal	545
testVal	217
testVal	243
testVal	1559
testVal	862
testVal	19465
testVal	349
testVal	300
testVal	5270
testVal	410
testVal	5093
testVal	0
testVal	731
testVal	674
testVal	1129
testVal	39224
testVal	700
testVal	1982
testVal	1340
testVal	33996
testVal	2091
testVal	592
testVal	807
testVal	503695
testVal	143
testVal	6210
testVal	1688
testVal	6917
testVal	1348
testVal	254
testVal	113905
testVal	20507
testVal	3568
testVal	874
testVal	641
testVal	165
testVal	945
testVal	725
testVal	430
testVal	2030
testVal	224
testVal	6694
testVal	904
testVal	497
testVal	4053
testVal	240
testVal	411
testVal	31363
testVal	262
testVal	132
testVal	8726
testVal	32204
testVal	173
testVal	340
testVal	437
testVal	727
testVal	238
testVal	644
testVal	952
testVal	175
testVal	100774
testVal	1098400
testVal	9446
testVal	3757
testVal	1126
testVal	525
testVal	1657
testVal	362
testVal	10371
testVal	707
testVal	26405
testVal	9773
testVal	8254
testVal	1454
testVal	1520
testVal	219
testVal	1615
testVal	586
testVal	1097
testVal	462
testVal	1950
testVal	482
testVal	245
testVal	96145
testVal	10603
testVal	4974
testVal	106
testVal	1071
testVal	4442
testVal	11374
testVal	215
testVal	243
testVal	1213
testVal	144
testVal	167
testVal	0
testVal	1507
testVal	221
testVal	478
testVal	1809
testVal	136
testVal	407
testVal	3362
testVal	33208
testVal	92
testVal	1548
testVal	7418
testVal	6535
testVal	7164
testVal	355
testVal	805
testVal	14800
testVal	203
testVal	385
testVal	47710
testVal	62712
testVal	30709
testVal	1040
testVal	389
testVal	485
testVal	1045
testVal	76691
testVal	3759
testVal	743
testVal	0
testVal	266
testVal	143
testVal	10646
testVal	119
testVal	13451
testVal	17101
testVal	33294
testVal	822
testVal	0
testVal	468
testVal	540
testVal	5286
testVal	1837
testVal	39443
testVal	224
testVal	10968
testVal	224
testVal	1341
testVal	3362
testVal	1427
testVal	2660
testVal	224
testVal	519
testVal	329
testVal	185
testVal	594
testVal	90
testVal	6215
testVal	1305
testVal	8668
testVal	232
testVal	19182
testVal	24956
testVal	85
testVal	4205
testVal	12683
testVal	31776
testVal	387
testVal	979
testVal	1530
testVal	122
testVal	1860
testVal	923
testVal	4575
testVal	318
testVal	199
testVal	191
testVal	1445
testVal	136
testVal	113906
testVal	18957
testVal	2522
testVal	28257
testVal	579
testVal	23923
testVal	256
testVal	529
testVal	13532
testVal	2926
testVal	489
testVal	1274
testVal	2048
testVal	152
testVal	637
testVal	194
testVal	49295
testVal	940
testVal	8197
testVal	1685
testVal	3470
testVal	70954
testVal	802
testVal	596
testVal	19613
testVal	463
testVal	11362
testVal	385
testVal	2766
testVal	17657
testVal	272
testVal	2326
testVal	38845
testVal	2551
testVal	187
testVal	274
testVal	331
testVal	309
testVal	6764
testVal	214
testVal	1995
testVal	563
testVal	4345
testVal	3178
testVal	1604
testVal	688
testVal	321
testVal	8758
testVal	150
testVal	811
testVal	172
testVal	1500
testVal	2778
testVal	136170
testVal	60192
testVal	248
testVal	619
testVal	320
testVal	886
testVal	34029
testVal	802
testVal	29527
testVal	623
testVal	10334
testVal	36592
testVal	1779
testVal	249
testVal	363
testVal	7954
testVal	472
testVal	441
testVal	516
testVal	17
testVal	685
testVal	20362
testVal	589
testVal	22
testVal	1778
testVal	6734
testVal	480
testVal	37194
testVal	3555
testVal	655
testVal	1452
testVal	97839
testVal	170
testVal	21971
testVal	44107
testVal	586
testVal	0
testVal	633
testVal	6271
testVal	59992
testVal	1012
testVal	272
testVal	773
testVal	476
testVal	43344
testVal	57
testVal	5797
testVal	439
testVal	7533
testVal	2208
testVal	397
testVal	8210
testVal	642
testVal	399
testVal	103
testVal	14
testVal	484
testVal	1138
testVal	285
testVal	2528
testVal	1650
testVal	804
testVal	387
testVal	4267
testVal	1547
testVal	573632
testVal	268
testVal	11155
testVal	1931
testVal	6996
testVal	5431
testVal	81
testVal	530
testVal	2620
testVal	112
testVal	726
testVal	196
testVal	1173
testVal	316
testVal	2340
testVal	59
testVal	152
testVal	492
testVal	8335
testVal	29
testVal	453
testVal	136
testVal	66
testVal	331
testVal	75
testVal	245
testVal	589
testVal	1740
testVal	687
testVal	4610
testVal	16307
testVal	761
testVal	31507
testVal	1173
testVal	619
testVal	114
testVal	791
testVal	3635
testVal	44664
testVal	390
testVal	771
testVal	123
testVal	1792
testVal	215
testVal	1763
testVal	845
testVal	262
testVal	472
testVal	81
testVal	647
testVal	4002
testVal	46
testVal	701
testVal	1237
testVal	0
testVal	71
testVal	6365
testVal	263
testVal	4541
testVal	1790
testVal	6233
testVal	11
testVal	385
testVal	260
testVal	862
testVal	37
testVal	266
testVal	45
testVal	0
testVal	165
testVal	1039
testVal	107
testVal	159
testVal	17650
testVal	226
testVal	1819
testVal	432
testVal	163
testVal	15936
testVal	90597
testVal	414
testVal	430
testVal	117306
testVal	1144
testVal	763
testVal	1260
testVal	2472
testVal	56
testVal	38
testVal	18136
testVal	157
testVal	158
testVal	444
testVal	42
testVal	9441
testVal	54
testVal	34
testVal	265
testVal	62
testVal	5118
testVal	1119
testVal	2521
testVal	546
testVal	930
testVal	2373
testVal	750
testVal	70
testVal	712
testVal	399
testVal	2011
testVal	132
testVal	9344
testVal	427
testVal	102
testVal	125
testVal	6123
testVal	8581
testVal	254
testVal	209
testVal	362
testVal	476
testVal	194
testVal	496
testVal	998
testVal	184
testVal	4932
testVal	166
testVal	78
testVal	91
testVal	85
testVal	1326
testVal	4343
testVal	3098
testVal	737
testVal	665
testVal	195
testVal	973
testVal	926
testVal	18
testVal	1614
testVal	740
testVal	86
testVal	1454
testVal	4139
testVal	1096
testVal	4271
testVal	547
testVal	341
testVal	129
testVal	1556
testVal	4900
testVal	61
testVal	184
testVal	9198
testVal	445
testVal	8920
testVal	174
testVal	366
testVal	343
testVal	16909
testVal	13310
testVal	495
testVal	9777
testVal	593
testVal	1817
testVal	2269
testVal	326
testVal	2099
testVal	3830
testVal	65
testVal	184
testVal	12983
testVal	147
testVal	319
testVal	241
testVal	760
testVal	11320
testVal	3308
testVal	48
testVal	145
testVal	94
testVal	436
testVal	279
testVal	1497
testVal	9770
testVal	5136
testVal	62
testVal	447
testVal	1615621
testVal	164
testVal	199
testVal	142
testVal	27
testVal	11488
testVal	519
testVal	554
testVal	337
testVal	151
testVal	306
testVal	149
testVal	198
testVal	1874
testVal	8369
testVal	4493
testVal	3989
testVal	437
testVal	203
testVal	240
testVal	2970
testVal	461
testVal	18702
testVal	400
testVal	1187
testVal	4980
testVal	344
testVal	6138
testVal	352
testVal	472
testVal	80
testVal	1869
testVal	1459
testVal	2078
testVal	48
testVal	1846
testVal	431
testVal	4975
testVal	3180
testVal	1304
testVal	154
testVal	8834
testVal	713
testVal	82
testVal	410
testVal	245
testVal	920
testVal	12318
testVal	39414
testVal	1536
testVal	231
testVal	227
testVal	39
testVal	1977
testVal	11870
testVal	308
testVal	1921
testVal	35
testVal	279
testVal	820
testVal	129
testVal	2383
testVal	722
testVal	156
testVal	521
testVal	8115
testVal	51
testVal	29211
testVal	147
testVal	16294
testVal	20518
testVal	2613
testVal	2782
testVal	606
testVal	28
testVal	356
testVal	58
testVal	21321
testVal	388
testVal	521
testVal	2136
testVal	1993
testVal	172
testVal	2487
testVal	16
testVal	86
testVal	5837
testVal	343
testVal	162
testVal	72
testVal	4886
testVal	603
testVal	952
testVal	62
testVal	357
testVal	331
testVal	136
testVal	187
testVal	4198
testVal	404
testVal	130
testVal	353
testVal	94
testVal	2286
testVal	116
testVal	789
testVal	133
testVal	1075
testVal	32
testVal	291
testVal	221
testVal	234
testVal	96
testVal	365
testVal	102
testVal	1445
testVal	2295
testVal	95
testVal	284
testVal	47588
testVal	121
testVal	1886
testVal	639
testVal	223
testVal	155
testVal	4127
testVal	158
testVal	261
testVal	25
testVal	765
testVal	113
testVal	1255
testVal	0
testVal	239
testVal	262
testVal	27140
testVal	10693
testVal	261
testVal	347
testVal	1774
testVal	9787
testVal	287222
testVal	115
testVal	101
testVal	5578
testVal	30
testVal	2669
testVal	98
testVal	4241
testVal	17
testVal	94
testVal	442
testVal	224
testVal	327
testVal	181
testVal	247
testVal	441
testVal	46
testVal	2971
testVal	74
testVal	614
testVal	285
testVal	215
testVal	2103
testVal	24
testVal	521
testVal	14932
testVal	162
testVal	417
testVal	4310
testVal	1348
testVal	206
testVal	5584
testVal	166
testVal	148
testVal	26996
testVal	56
testVal	2235
testVal	2462
testVal	4740
testVal	156
testVal	13
testVal	5742
testVal	158
testVal	251
testVal	331
testVal	223
testVal	222
testVal	219
testVal	1142
testVal	315
testVal	2470
testVal	2624
testVal	300
testVal	2340
testVal	1245
testVal	287
testVal	217
testVal	609
testVal	238
testVal	176
testVal	537
testVal	199
testVal	22886
testVal	688
testVal	15081
testVal	1917
testVal	1463
testVal	8562
testVal	1042
testVal	30181
testVal	2177
testVal	380
testVal	4458
testVal	2123
testVal	901
testVal	3987
testVal	470
testVal	51443
testVal	10628
testVal	174
testVal	339
testVal	9029
testVal	2399
testVal	5675
testVal	32
testVal	113
testVal	4628
testVal	196
testVal	56
testVal	16805
testVal	606
testVal	2435
testVal	687
testVal	12737
testVal	2090
testVal	884
testVal	218
testVal	210
testVal	541
testVal	410
testVal	5253
testVal	17
testVal	91
testVal	86
testVal	359
testVal	5100
testVal	182
testVal	494
testVal	9
testVal	980
testVal	21113
testVal	1350
testVal	385
testVal	14
testVal	60
testVal	9798
testVal	181
testVal	579
testVal	820
testVal	1076
testVal	194
testVal	343
testVal	170
testVal	860
testVal	95
testVal	25290
testVal	96
testVal	57
testVal	78
testVal	797
testVal	189
testVal	58279
testVal	184
testVal	173
testVal	520
testVal	2655
testVal	79
testVal	3084
testVal	328
testVal	346
testVal	283
testVal	4560
testVal	1889
testVal	8612
testVal	14179
testVal	10634
testVal	200
testVal	364
testVal	225
testVal	14674
testVal	4857
testVal	251
testVal	494
testVal	0
testVal	721
testVal	439
testVal	86298
testVal	33
testVal	221
testVal	78
testVal	459
testVal	941
testVal	201
testVal	64
testVal	855
testVal	1137
testVal	115
testVal	804
testVal	133
testVal	445
testVal	4036
testVal	8492
testVal	3309
testVal	559
testVal	858
testVal	128
testVal	7256
testVal	4886
testVal	1451
testVal	137
testVal	1096
testVal	691
testVal	128
testVal	393
testVal	679
testVal	306
testVal	94
testVal	186
testVal	1246
testVal	6927
testVal	2932
testVal	208
testVal	19866
testVal	9612
testVal	1401
testVal	1480
testVal	3964
testVal	1201
testVal	112
testVal	837
testVal	168
testVal	386
testVal	679
testVal	454
testVal	293
testVal	9487
testVal	23480
testVal	264
testVal	256
testVal	186
testVal	485
testVal	18511
testVal	122
testVal	8343
testVal	2191
testVal	37007
testVal	156
testVal	26399
testVal	0
testVal	185
testVal	97
testVal	251
testVal	87597
testVal	1003
testVal	110
testVal	83
testVal	145
testVal	925
testVal	70329
testVal	143
testVal	821
testVal	8573
testVal	319
testVal	542
testVal	190
testVal	1468
testVal	615
testVal	102
testVal	2986
testVal	450
testVal	49
testVal	958
testVal	1008
testVal	406
testVal	13996
testVal	35501
testVal	142
testVal	206
testVal	159
testVal	276
testVal	120
testVal	94
testVal	1315
testVal	449
testVal	1332
testVal	252
testVal	149
testVal	57
testVal	5773
testVal	237
testVal	198
testVal	539
testVal	853
testVal	421
testVal	335
testVal	132
testVal	831
testVal	114
testVal	54
testVal	694
testVal	2928
testVal	158
testVal	22136
testVal	96
testVal	63
testVal	1108
testVal	609
testVal	3573
testVal	1933
testVal	104
testVal	55
testVal	450
testVal	516
testVal	80
testVal	311
testVal	1951
testVal	84
testVal	283
testVal	498
testVal	2120
testVal	229
testVal	28479
testVal	244
testVal	290
testVal	24
testVal	11685
testVal	5
testVal	61
testVal	121
testVal	229
testVal	277
testVal	3070
testVal	238
testVal	3431
testVal	668
testVal	302
testVal	34549
testVal	85
testVal	1170
testVal	92
testVal	341
testVal	239
testVal	121
testVal	650
testVal	15942
testVal	59
testVal	264
testVal	11334
testVal	462
testVal	169
testVal	2859
testVal	24682
testVal	7864
testVal	91
testVal	3043
testVal	259
testVal	129
testVal	73
testVal	158
testVal	4276
testVal	7354
testVal	11648
testVal	2012
testVal	177
testVal	1776
testVal	131
testVal	764
testVal	0
testVal	364
testVal	606
testVal	10218
testVal	93
testVal	292
testVal	575
testVal	19905
testVal	414
testVal	94
testVal	241
testVal	293
testVal	662
testVal	0
testVal	3917
testVal	645
testVal	80
testVal	1067
testVal	1699
testVal	496
testVal	142
testVal	1278
testVal	303
testVal	96
testVal	128
testVal	184
testVal	39
testVal	239
testVal	272
testVal	802
testVal	141
testVal	91
testVal	1887
testVal	660
testVal	1048
testVal	129
testVal	95
testVal	53
testVal	233
testVal	2035
testVal	146
testVal	2104
testVal	302
testVal	2078283
testVal	1484
testVal	212
testVal	12034
testVal	457
testVal	1
testVal	893
testVal	1666
testVal	4603
testVal	811
testVal	103
testVal	132
testVal	91
testVal	4073
testVal	170
testVal	167
testVal	51
testVal	489
testVal	4358
testVal	1177
testVal	3878
testVal	3417
testVal	12
testVal	1301
testVal	1551
testVal	8646
testVal	1316
testVal	20917
testVal	568
testVal	477
testVal	132
testVal	160
testVal	93
testVal	591
testVal	917
testVal	6772
testVal	75
testVal	1509
testVal	439
testVal	837
testVal	517
testVal	1362
testVal	2816
testVal	31
testVal	414
testVal	8557
testVal	281
testVal	15708
testVal	203
testVal	73
testVal	159
testVal	1126
testVal	732
testVal	149
testVal	344
testVal	2389
testVal	127
testVal	237
testVal	4505
testVal	1482
testVal	121
testVal	1488
testVal	340
testVal	258
testVal	3007
testVal	798
testVal	952
testVal	2900
testVal	278
testVal	309
testVal	6902
testVal	2559
testVal	274
testVal	447
testVal	1181
testVal	924
testVal	196
testVal	183
testVal	8112
testVal	118
testVal	1911
testVal	1128
testVal	103
testVal	1301
testVal	255
testVal	806
testVal	52
testVal	15465
testVal	5176
testVal	152
testVal	10
testVal	1999
testVal	126
testVal	125
testVal	898
testVal	231
testVal	12248
testVal	3736
testVal	453
testVal	7182
testVal	291
testVal	1073
testVal	98
testVal	280
testVal	207
testVal	3717
testVal	2668
testVal	891
testVal	2676
testVal	114
testVal	7832
testVal	119
testVal	168
testVal	1034
testVal	421
testVal	29
testVal	501
testVal	408
testVal	3476
testVal	4513
testVal	343
testVal	108
testVal	1092
testVal	111
testVal	203
testVal	936
testVal	597
testVal	78
testVal	736
testVal	388
testVal	486
testVal	281
testVal	45
testVal	779
testVal	538
testVal	485
testVal	72
testVal	275
testVal	85
testVal	60
testVal	11412
testVal	54588
testVal	47
testVal	627
testVal	224
testVal	85
testVal	570
testVal	111
testVal	397
testVal	51
testVal	118
testVal	124
testVal	417
testVal	3911
testVal	389
testVal	0
testVal	100
testVal	1608
testVal	850
testVal	88
testVal	1167
testVal	16371
testVal	584
testVal	57
testVal	399
testVal	8660
testVal	1993
testVal	3294
testVal	19
testVal	609
testVal	13742
testVal	210
testVal	9435
testVal	181
testVal	67
testVal	31
testVal	6
testVal	53
testVal	674
testVal	1916
testVal	123
testVal	839
testVal	8477
testVal	1425
testVal	5349
testVal	749
testVal	392
testVal	728
testVal	57178
testVal	1601
testVal	101
testVal	7418
testVal	3225
testVal	1045
testVal	1550
testVal	13
testVal	291
testVal	93
testVal	474
testVal	3064
testVal	1224
testVal	42
testVal	5886
testVal	167
testVal	40
testVal	605
testVal	177
testVal	21167
testVal	2553
testVal	588
testVal	399
testVal	454
testVal	77
testVal	1095
testVal	318
testVal	1194
testVal	2390
testVal	7998
testVal	443
testVal	1383
testVal	116
testVal	641
testVal	145
testVal	71
testVal	80
testVal	342
testVal	1370
testVal	76
testVal	519
testVal	3581
testVal	310
testVal	45
testVal	3023
testVal	1519
testVal	5945
testVal	1360
testVal	355
testVal	375
testVal	331
testVal	213
testVal	5568
testVal	1629
testVal	1206
testVal	571
testVal	0
testVal	2763
testVal	312
testVal	264
testVal	12
testVal	21704
testVal	226
testVal	252
testVal	104
testVal	139945
testVal	20728
testVal	487
testVal	34
testVal	29
testVal	506
testVal	439
testVal	1708
testVal	5269
testVal	236
testVal	1861
testVal	76
testVal	25159
testVal	80818
testVal	552
testVal	1519
testVal	3013
testVal	671
testVal	3354
testVal	319
testVal	2432
testVal	1181
testVal	744
testVal	170
testVal	2394
testVal	147
testVal	191
testVal	182
testVal	2757
testVal	348
testVal	660
testVal	7519
testVal	905
testVal	953
testVal	261
testVal	439
testVal	1672
testVal	177
testVal	27653
testVal	775
testVal	14300
testVal	203
testVal	186
testVal	2991
testVal	350
testVal	54945
testVal	88
testVal	137
testVal	4580
testVal	274
testVal	191
testVal	196
testVal	150
testVal	224
testVal	52
testVal	168
testVal	1858
testVal	573
testVal	12153
testVal	4030
testVal	0
testVal	216
testVal	336
testVal	5230
testVal	1784
testVal	3581
testVal	11115
testVal	1072
testVal	53
testVal	61
testVal	656
testVal	18112
testVal	370
testVal	88
testVal	58
testVal	119
testVal	888
testVal	35
testVal	12372
testVal	1646
testVal	5407
testVal	1142
testVal	2016
testVal	314
testVal	20254
testVal	56
testVal	220
testVal	440
testVal	3558
testVal	378
testVal	397
testVal	251
testVal	146
testVal	69
testVal	365
testVal	20
testVal	495
testVal	1296
testVal	228
testVal	60
testVal	112
testVal	169
testVal	40918
testVal	87
testVal	925
testVal	4802
testVal	318
testVal	12
testVal	529
testVal	227
testVal	1363
testVal	306621
testVal	91
testVal	266
testVal	563
testVal	511
testVal	6079
testVal	670
testVal	775
testVal	1981
testVal	173
testVal	1221
testVal	70
testVal	2481
testVal	20262
testVal	3622
testVal	57
testVal	7739
testVal	22037
testVal	17522
testVal	1191
testVal	48
testVal	753
testVal	294
testVal	1824
testVal	2999
testVal	2539
testVal	3577
testVal	152
testVal	492
testVal	23602
testVal	9093
testVal	359
testVal	1054
testVal	54
testVal	931
testVal	3790
testVal	853
testVal	277
testVal	435
testVal	177
testVal	39
testVal	91
testVal	688
testVal	1564
testVal	9077
testVal	2955
testVal	547
testVal	113
testVal	261
testVal	1333
testVal	521
testVal	539
testVal	187
testVal	181
testVal	507
testVal	2719
testVal	4919
testVal	201
testVal	239
testVal	419
testVal	1840
testVal	361
testVal	2021
testVal	211
testVal	992
testVal	22787
testVal	133
testVal	2195
testVal	9305
testVal	8983
testVal	1481
testVal	12984
testVal	860
testVal	551
testVal	359
testVal	1789
testVal	675
testVal	755
testVal	2826
testVal	2607
testVal	1867
testVal	469
testVal	1345
testVal	125
testVal	5392
testVal	1233
testVal	305
testVal	192
testVal	824
testVal	5592
testVal	2037
testVal	2300
testVal	136
testVal	232
testVal	279
testVal	87
testVal	321
testVal	16528
testVal	331
testVal	51
testVal	61439
testVal	130
testVal	614
testVal	2638
testVal	732
testVal	503
testVal	693
testVal	86
testVal	275
testVal	60
testVal	4415
testVal	102
testVal	2528
testVal	19368
testVal	58
testVal	16733
testVal	20242
testVal	256
testVal	56
testVal	353
testVal	2501
testVal	43122
testVal	999
testVal	539
testVal	12738
testVal	629
testVal	410
testVal	178
testVal	3291
testVal	2251
testVal	154
testVal	112
testVal	666
testVal	4383
testVal	117
testVal	281
testVal	128
testVal	3386
testVal	66
testVal	103
testVal	28083
testVal	479
testVal	999
testVal	1404
testVal	1100
testVal	1496
testVal	3280
testVal	52
testVal	11389
testVal	756
testVal	586
testVal	46
testVal	2126
testVal	349
testVal	1004
testVal	120101
testVal	87
testVal	38
testVal	4145
testVal	4065
testVal	721
testVal	29973
testVal	27853
testVal	309
testVal	13773
testVal	166
testVal	405
testVal	150
testVal	2681
testVal	13494
testVal	25587
testVal	950
testVal	570
testVal	1705
testVal	496
testVal	13085
testVal	331
testVal	44
testVal	213
testVal	188
testVal	3566
testVal	23165
testVal	78395
testVal	456
testVal	1095
testVal	36314
testVal	686
testVal	69
testVal	26401
testVal	476
testVal	918
testVal	37
testVal	458
testVal	1187
testVal	213
testVal	655
testVal	223
testVal	673
testVal	319
testVal	2473
testVal	650
testVal	249
testVal	135
testVal	5090
testVal	1342
testVal	1117
testVal	572
testVal	69
testVal	158
testVal	125
testVal	118
testVal	290
testVal	104
testVal	108
testVal	4566
testVal	803
testVal	380
testVal	665
testVal	814
testVal	811
testVal	125
testVal	709
testVal	148
testVal	192
testVal	95
testVal	187
testVal	3043
testVal	1391
testVal	471
testVal	49029
testVal	731
testVal	135
testVal	210
testVal	1216
testVal	338
testVal	293
testVal	665
testVal	81
testVal	21407
testVal	179
testVal	96
testVal	210
testVal	1760
testVal	68
testVal	295
testVal	1717
testVal	572
testVal	708
testVal	323
testVal	2631
testVal	7589
testVal	2022
testVal	1151
testVal	501
testVal	8771
testVal	27
testVal	409
testVal	754
testVal	610
testVal	59
testVal	198
testVal	414
testVal	1769
testVal	4205
testVal	401
testVal	84
testVal	833
testVal	1283
testVal	5109
testVal	732
testVal	331
testVal	89
testVal	67
testVal	2289
testVal	468
testVal	46
testVal	63
testVal	3093
testVal	652
testVal	77
testVal	4699
testVal	7481
testVal	16755
testVal	339
testVal	139
testVal	2307
testVal	371
testVal	42
testVal	270
testVal	617
testVal	12444
testVal	285
testVal	36793
testVal	3911
testVal	548
testVal	757
testVal	177
testVal	439
testVal	6502
testVal	85866
testVal	5721
testVal	748
testVal	12289
testVal	684
testVal	190
testVal	354
testVal	1299
testVal	698
testVal	347
testVal	1786
testVal	2089
testVal	2421
testVal	12673
testVal	571
testVal	209
testVal	3829
testVal	2056
testVal	49
testVal	4120
testVal	1417
testVal	538
testVal	1095
testVal	180
testVal	69756
testVal	4496
testVal	1414
testVal	1313
testVal	297
testVal	26794
testVal	1648
testVal	14544
testVal	339
testVal	202
testVal	13098
testVal	146
testVal	1715
testVal	341
testVal	59
testVal	2777
testVal	15
testVal	3224
testVal	132
testVal	142
testVal	9517
testVal	1082
testVal	197
testVal	63748
testVal	367
testVal	4009
testVal	339
testVal	133
testVal	171
testVal	480
testVal	482
testVal	798
testVal	6599
testVal	130
testVal	24101
testVal	243
testVal	1156
testVal	791
testVal	26561
testVal	887
testVal	726
testVal	74
testVal	484
testVal	19767
testVal	248
testVal	1799
testVal	339
testVal	64
testVal	12551
testVal	419
testVal	709
testVal	786
testVal	175
testVal	613
testVal	62656
testVal	3038
testVal	493
testVal	102
testVal	2
testVal	2527
testVal	76
testVal	463
testVal	121
testVal	574
testVal	176
testVal	190
testVal	11
testVal	90
testVal	6581
testVal	140
testVal	18678
testVal	1763
testVal	3314
testVal	5
testVal	86
testVal	250
testVal	15486
testVal	833
testVal	861
testVal	17565
testVal	209
testVal	1208
testVal	1176
testVal	184
testVal	810
testVal	8664
testVal	1163
testVal	350
testVal	1164
testVal	4861
testVal	286
testVal	285
testVal	2926757
testVal	445
testVal	452
testVal	118
testVal	298
testVal	1359
testVal	932
testVal	746
testVal	16744
testVal	1074
testVal	96
testVal	1505
testVal	191
testVal	3718
testVal	1715
testVal	840
testVal	141
testVal	23067
testVal	7887
testVal	174
testVal	96
testVal	1450
testVal	2768
testVal	51
testVal	640
testVal	1626
testVal	4157
testVal	5028
testVal	1239
testVal	5207
testVal	2692
testVal	214
testVal	547
testVal	36
testVal	244
testVal	1701
testVal	690
